ID_t,Nb_of_incident,Electrical_length,Service_date,Length_climate_hazard_plan,Length_fragile_section,Nb_of_anomaly,Year_helicopter_flight,y_pred
88761,0.0,10.0,7,0.548,6.90456147015,5.0,3,0
10707,0.0,17.0,53,0.603,4.13700000095,0.0,5,1
728,0.0,105.0,38,3.765,0.814,0.0,1,0
87943,2.0,31.92145919799805,35,3.036,5.03600000083,0.0,1,1
40234,3.0,1000.0,36,2.532,9.81096899414,0.0,5,1
86393,2.0,291.5631408691406,33,2.797,1.361,0.0,2,1
71322,1.0,215.0,37,3.221,9.10500000381,0.0,1,1
83679,0.0,1047.0,15,4.962,4.192,10.0,3,0
61061,3.0,236.0240244865417,43,3.573,2.064,0.0,5,1
29370,0.0,19.0,44,10.349,2.339,3.0,5,0
82745,0.0,370.0,39,0.172,0.587,0.0,2,0
40299,4.0,185.0,37,0.26,22.16208863068,17.0,5,1
77695,1.0,25.0,31,3.011,4.336,0.0,2,0
22753,4.0,1207.0,44,2.432,0.0,0.0,1,1
19214,1.0,155.0,35,0.2379999999999999,1.206,22.0,2,0
89768,2.0,462.0,48,21.17600001526,2.28700001526,17.0,3,0
44032,0.0,452.0,41,2.48,2.079,0.0,1,0
54336,2.0,120.0,43,0.671,1.19,0.0,1,1
28119,1.0,596.0,45,9.426,0.84,2.0,3,1
78538,6.0,42.0,30,5.456,6.7788223877,9.0,3,1
35189,1.0,448.0,49,5.066,23.65980487442,0.0,5,1
90015,1.0,30.0,30,1.967,4.417277906060001,0.0,1,0
14937,1.0,779.0,34,0.7210000000000003,1.434,4.0,3,0
20427,0.0,347.0,34,0.02999999999999998,1.339,0.0,1,0
66519,2.0,525.0,37,2.15,8.868,6.0,3,1
10206,0.0,376.0,37,2.97,0.191,0.0,2,0
4344,1.0,300.0,27,0.226,0.0,12.0,3,0
80904,0.0,137.1012878417969,34,1.211,2.885,0.0,2,0
35534,1.0,545.0,40,4.098,35.98626702223,0.0,1,1
58470,2.0,446.0187683105469,36,13.20959788704,1.46659788513,11.0,3,0
44699,0.0,367.0,26,2.967,0.313,0.0,1,0
15113,0.0,847.0,45,0.0,2.05439041138,0.0,2,0
12680,1.0,358.0,29,1.365,0.323,1.0,2,0
47865,0.0,170.5192413330078,24,4.418999999999998,4.079,6.0,3,0
8949,0.0,189.0,67,0.915,0.578,7.0,3,0
82060,0.0,347.0,49,0.075,0.0,4.0,3,0
9190,0.0,1.220298171043396,33,0.145,0.646,0.0,1,0
1888,0.0,432.0,35,0.118,0.0,0.0,1,0
56648,0.0,197.0,53,1.364,0.381,0.0,5,1
63774,2.0,30.0,42,2.01569329834,3.681,0.0,1,1
36404,0.0,93.0,42,1.798,11.18983543396,0.0,5,1
51222,0.0,762.0,42,0.486,0.0,0.0,5,0
39295,0.0,126.0,29,2.067,3.189,7.0,3,0
25542,0.0,454.0,47,11.4228208313,0.651,0.0,1,0
57023,0.0,66.0,32,0.934,0.916,0.0,5,0
50240,0.0,289.0,37,5.3788388313,1.26070684052,1.0,3,0
24769,1.0,278.0,46,14.26299998474,0.54,0.0,1,1
28031,1.0,217.0,48,21.532,2.51,0.0,1,1
82326,2.0,71.0,27,2.805,2.329,0.0,2,1
58860,0.0,563.0,45,2.967,0.313,0.0,1,0
52406,0.0,285.0,39,2.04,0.813,7.0,3,0
10473,0.0,99.0,36,0.402,0.0,0.0,2,0
68221,0.0,445.0,34,3.324,4.124,0.0,2,0
66555,2.0,493.0,37,1.557,0.887,13.0,3,0
26122,1.0,229.0,46,1.166,9.240531005860001,0.0,5,1
43976,0.0,373.0,41,0.7620000000000001,1.691,0.0,1,0
26721,1.0,709.0,60,1.707,1.278,0.0,5,1
77117,0.0,256.0,37,9.515,7.63401967644,0.0,1,0
75305,0.0,650.0,30,2.415,2.22749927521,0.0,1,0
29030,1.0,32.0,42,1.893,2.187,6.0,3,0
22421,2.0,202.0,42,0.8980000000000001,3.26200002349,0.0,1,1
59121,0.0,71.0,51,0.0,1.084,7.0,3,0
56078,0.0,668.72705078125,44,3.313000000000001,7.54994763404,0.0,5,1
88089,0.0,389.0,34,4.58956064606,1.40956064606,0.0,5,0
66144,2.0,22.71434593200684,38,0.939,2.564,0.0,1,1
41154,3.0,288.0,39,0.175,15.05200000692,0.0,1,1
390,0.0,369.0,33,0.012,1.616,0.0,1,0
21229,0.0,368.0,49,1.851,7.09199972534,0.0,3,1
67026,2.0,180.0,36,4.069000000000001,4.33844250274,0.0,2,1
1008,1.0,236.0,41,1.15,4.96799999523,4.0,3,0
88774,0.0,12.0,7,3.145,4.129,0.0,1,0
59671,1.0,334.0,27,1.966,1.331,6.0,3,0
20836,1.0,1.468102335929871,35,0.158,0.0,0.0,1,0
79611,0.0,278.755615234375,65,3.319999999999999,2.473012146,0.0,2,1
77499,0.0,30.0,43,3.545,2.157,0.0,2,0
80869,0.0,995.0,35,1.334,5.689040801999999,0.0,2,0
40851,0.0,310.0,42,1.115,15.54600003052,0.0,5,1
51945,2.0,828.0,36,3.443,1.053,0.0,5,1
44782,3.0,165.0,25,9.479999999999999,5.492,0.0,1,1
19133,0.0,56.0,37,2.277,0.0,0.0,2,0
77554,0.0,37.0,37,3.545,2.157,0.0,2,0
18941,1.0,138.0,52,5.90090245055,2.39790245055,1.0,3,1
26297,0.0,665.0,46,3.259999999999999,8.65899998855,2.0,3,0
48319,0.0,1087.0,43,7.229999999999999,8.62758076119,0.0,5,1
47699,1.0,387.0,43,0.3470000000000003,4.981,0.0,5,1
17241,0.0,108.0,48,0.0,0.0,0.0,2,0
65911,3.0,76.0,30,9.085,2.22476709747,0.0,1,1
64689,1.0,55.0,34,6.514,4.56300000048,6.0,2,0
51689,0.0,1693.0,53,1.787,0.784,0.0,1,0
885,1.0,404.0,15,1.15,4.96799999523,4.0,3,0
50522,0.0,429.0,36,0.122,0.122,0.0,1,0
2765,1.0,63.0,39,0.655,0.0,0.0,1,1
70013,0.0,172.0,32,1.297,2.627888702389999,0.0,2,0
86604,0.0,449.0,11,3.145,4.129,0.0,1,0
48905,0.0,88.0,37,2.394,1.73560267639,0.0,1,0
49027,2.0,142.0,35,1.898,3.0060974884,0.0,5,1
43855,1.0,96.0,35,1.032,1.782,0.0,5,1
30770,2.0,90.0,29,7.163,27.74304543305,8.0,3,0
35190,0.0,308.0,37,14.268,16.743,0.0,1,0
86652,0.0,503.0,32,0.644,2.04062093353,0.0,5,0
14941,0.0,513.0,70,0.63,0.177,7.0,3,0
73652,4.0,203.0,49,11.146,6.743881523900001,0.0,1,1
16052,3.0,12.0,43,0.029,1.495,0.0,2,1
22526,1.0,280.0,44,0.344,1.345,6.0,3,0
76000,1.0,328.0,34,1.949,0.683,3.0,3,0
60012,0.0,207.0,30,3.238,1.129,0.0,1,0
48370,0.0,1151.0,36,7.229999999999999,8.62758076119,0.0,5,0
67321,1.0,50.0,46,2.918,2.93500505066,0.0,1,1
83685,3.0,148.0,32,5.84,22.95430227088,0.0,1,1
41681,0.0,107.0,49,1.406,2.24043091583,2.0,3,0
71928,3.0,47.0,34,0.581,6.33009124756,8.0,3,1
36441,0.0,358.0,47,2.644,15.97515351677,0.0,1,1
22534,1.0,36.0,37,0.344,1.345,6.0,3,0
75540,2.0,562.0,27,3.036,5.03600000083,0.0,1,1
59373,0.0,262.0,36,3.161,1.16,0.0,5,0
50606,0.0,315.0,35,0.465,1.347,13.0,3,0
70721,5.0,530.0,48,6.236000000000001,10.22074494623,0.0,2,1
35530,0.0,264.0,48,0.119,1.3,4.0,3,0
91286,0.0,454.906005859375,50,1.126,1.02090600586,0.0,1,0
64704,0.0,170.0,40,11.654,0.391,0.0,1,0
55098,1.0,108.0,50,0.2899999999999998,1.25599997711,0.0,1,1
10561,2.0,705.0,33,1.482,3.03796879578,0.0,2,1
86920,2.0,417.0,10,1.482,3.03796879578,0.0,2,0
25824,2.0,653.0,43,6.949,2.669,12.0,3,0
59230,0.0,121.0,41,1.59973425293,1.32573425293,0.0,5,0
32232,0.0,952.0,44,0.774,2.99972973633,0.0,5,0
80762,0.0,315.0,38,1.334,5.689040801999999,0.0,2,0
17425,0.0,252.0,23,1.151,2.52016345215,5.0,3,0
78166,1.0,102.0,41,1.392,2.203,6.0,3,0
73012,0.0,185.0,41,5.0,4.217,0.0,1,0
36469,2.0,881.0,70,15.67079726219,18.25379726219,0.0,5,1
62003,0.0,159.0,54,2.385,0.26511373901,0.0,5,1
25191,0.0,264.0,44,2.12700001526,0.6800000152600001,1.0,3,0
12228,1.0,1.145084619522095,36,1.011,0.432,6.0,3,0
73831,0.0,315.0,34,1.888,5.054,0.0,1,0
19153,0.0,66.0,46,4.102,0.709,3.0,3,0
63705,0.0,119.0,46,0.119,0.0,0.0,5,1
20625,1.0,159.0,29,0.073,0.683,0.0,2,0
52945,4.0,145.0,34,8.17,2.282,11.0,3,1
48705,1.0,49.0,36,0.615,1.824,0.0,1,0
1696,3.0,243.0,36,1.795,0.0,0.0,1,1
20988,4.0,560.0,36,2.125,3.91014031982,12.0,3,1
75762,1.0,99.0,44,13.49599999047,13.49599999047,0.0,1,1
11419,0.0,293.0,29,0.0,0.071,0.0,2,0
29637,1.0,57.0,40,3.59,0.951,0.0,5,1
34630,1.0,305.0,33,0.359,15.62301283264,0.0,1,1
72410,5.0,146.0,34,8.139,7.31989419556,13.0,2,1
46719,4.0,130.0,29,8.17,2.282,11.0,3,1
71478,2.0,389.0,39,8.365,3.78896025848,0.0,1,1
28666,0.0,518.0,42,5.329000000000001,2.787,0.0,1,0
90717,1.0,300.0,35,1.45,1.219,0.0,2,0
6619,0.0,131.0,37,0.02,0.298,6.0,3,0
92544,1.0,35.0,0,0.675,1.481,0.0,5,0
2354,0.0,291.0,42,0.0,0.0,0.0,1,0
68089,1.0,20.0,36,2.233,3.64887834978,0.0,2,1
72516,2.0,23.0,37,2.805,2.329,0.0,2,1
61149,1.0,67.0,35,2.174,10.211,8.0,3,0
49723,0.0,372.0,38,2.07,1.729,0.0,5,0
46688,0.0,121.0,40,8.4643655777,0.294,3.0,3,0
62490,0.0,306.0,46,3.24517604065,0.385,0.0,1,0
75444,2.0,70.0,37,3.036,5.03600000083,0.0,1,1
67862,0.0,94.0,27,0.009,5.46071778035,0.0,3,0
89972,0.0,193.0,6,0.0,0.0,4.0,3,0
71818,0.0,779.0,41,3.769,3.586,0.0,1,0
29120,1.0,47.0,37,14.571,5.305,5.0,3,0
11002,1.0,94.0,41,0.129,0.917,0.0,1,1
15639,0.0,21.0,43,0.0,0.566,0.0,5,0
21957,2.0,88.0,36,1.482,3.03796879578,0.0,2,1
73196,0.0,87.0,40,1.009,0.0,0.0,2,0
23707,2.0,82.0,43,6.949,2.669,12.0,3,0
52881,0.0,191.0,23,2.77570129395,1.03570129395,0.0,1,0
74366,0.0,55.0,41,3.324,4.124,0.0,2,0
34617,1.0,92.0,39,0.359,15.62301283264,0.0,1,1
73268,0.0,409.2841186523438,32,1.601,1.542,0.0,1,0
31936,0.0,414.0,37,1.995000000000001,18.83914463424,0.0,1,0
72066,2.0,225.0,30,5.339000000000001,4.68933903504,0.0,5,1
36259,2.0,218.0,47,0.9599999999999999,11.676,0.0,1,1
47274,2.0,471.0,35,2.642999999999999,1.637,0.0,5,1
56499,1.0,85.0,40,3.678,1.751,0.0,4,1
30666,0.0,1316.259643554688,45,2.12700001526,0.6800000152600001,1.0,3,0
60456,1.0,56.0,27,0.955,1.354,7.0,3,0
37360,0.0,339.0,45,2.784000000000001,3.691,0.0,1,0
9183,0.0,121.0,33,0.0,1.4810000124,0.0,2,0
49692,0.0,51.0,32,2.07,1.729,0.0,5,0
54568,2.0,91.0,32,0.191,1.098,12.0,3,0
28799,1.0,250.0,42,9.42860802841,4.13992107772,0.0,5,1
55895,2.0,103.0,32,0.043,0.751,1.0,3,1
2468,1.0,832.0,67,1.066,1.66878640747,5.0,3,1
26454,0.0,523.0,43,10.349,2.339,3.0,5,0
14688,0.0,83.0,49,0.265,1.59663132477,0.0,2,0
38443,1.0,64.0,46,3.535,15.67397294617,0.0,5,1
81184,0.0,24.0,33,4.416,1.04056793213,0.0,1,0
30090,0.0,86.0,42,3.379,6.769,13.0,3,0
76328,1.0,70.0,37,3.65,2.46199999237,0.0,1,1
43311,1.0,143.0,36,2.168999999999999,1.80100000382,0.0,1,0
3910,0.0,536.0,30,0.3999999999999999,0.571,5.0,3,0
37554,1.0,247.0,43,5.066,23.65980487442,0.0,5,1
59399,1.0,198.0,36,0.5930000000000003,1.096,0.0,5,1
39770,1.0,506.0,47,18.61899997711,15.32499997711,0.0,1,1
59222,0.0,223.0,35,1.59973425293,1.32573425293,0.0,5,0
56623,0.0,228.0,44,5.267,0.388,0.0,5,0
22133,0.0,831.0,40,0.331,1.557,7.0,3,0
19060,0.0,202.0,36,0.592,0.29,0.0,2,0
19527,1.0,30.0,65,1.011,0.432,6.0,3,1
53503,1.0,376.0,44,1.856,0.0,0.0,1,1
83379,0.0,210.0,28,0.2679999999999997,1.301,0.0,2,0
25433,1.0,540.0,53,10.872,2.352,0.0,1,1
49209,2.0,154.0,35,0.011,0.103,0.0,1,1
73418,0.0,24.0,35,0.0,0.241,0.0,2,0
89464,0.0,308.3507995605469,27,0.55600000763,1.893,3.0,3,0
42308,1.0,659.0,33,2.505,0.0,0.0,5,1
78208,0.0,1.938480496406555,37,0.377,0.58,0.0,3,0
23915,0.0,749.0,41,6.811886810300001,0.0,0.0,5,0
7684,0.0,83.0,46,0.464,0.0,0.0,2,0
40390,0.0,41.0,27,2.067,3.189,7.0,3,0
49860,2.0,476.0,26,2.266,0.805,0.0,1,1
87310,1.0,214.0,9,1.659,0.902,0.0,5,0
28442,0.0,44.0,44,12.18688112641,0.756,0.0,1,0
91149,0.0,25.45796012878418,48,0.042,0.655,0.0,1,0
88999,2.0,188.0197906494141,24,1.016,4.41900000382,11.0,3,0
19173,1.0,1640.0,66,1.948,0.133,5.0,3,1
42938,0.0,434.0,33,4.53,3.21236126709,0.0,5,0
83056,0.0,320.0,37,0.504,0.158,1.0,3,0
31434,0.0,75.0,33,0.629,7.08388739014,0.0,5,0
50427,1.0,138.0,48,2.234,5.295,0.0,5,1
85079,1.0,380.0,38,2.667,3.09965712357,16.0,3,0
33583,0.0,237.0,34,1.608,8.426039428709998,0.0,5,0
14329,0.0,504.0,39,1.805,1.771,0.0,1,0
25713,1.0,80.0,45,12.73959048462,2.113,0.0,5,1
11438,0.0,71.0,40,0.0,0.128,0.0,3,0
69744,0.0,62.0,45,1.653,2.349,0.0,1,0
36011,3.0,305.0,39,8.693,14.06563257599,11.0,3,1
54810,0.0,27.0,38,1.86,0.379,0.0,1,0
69585,0.0,121.0,45,1.39,1.232,0.0,2,0
82183,1.0,203.0,34,3.221,9.10500000381,0.0,1,1
71605,2.0,267.0,33,2.797,1.361,0.0,2,1
79852,0.0,129.0,40,0.0,0.575,9.0,3,0
75937,1.0,306.0,34,1.949,0.683,3.0,3,0
50517,0.0,411.0,41,0.556,0.78,0.0,5,0
61481,1.0,249.0,32,0.3470000000000003,4.981,0.0,5,1
46534,0.0,1115.0,48,1.764999999999999,0.747,0.0,4,1
74012,1.0,82.25276184082031,39,4.329,4.528,7.0,3,0
78952,1.0,260.0,34,0.478,3.01669262695,0.0,2,0
70628,3.0,580.0,41,1.558,6.317,0.0,2,1
28580,0.0,186.0,51,13.847,4.101,0.0,5,1
83730,0.0,4333.7216796875,37,0.0,0.241,0.0,2,0
72293,5.0,126.0,38,6.236000000000001,10.22074494623,0.0,2,1
38190,2.0,255.0,30,6.355,9.846,13.0,3,0
76065,5.0,242.0,33,5.851,3.6619999907,2.0,3,1
1740,3.0,202.0,68,1.795,0.0,0.0,1,1
46699,1.0,112.0,30,2.505,0.0,0.0,5,0
88478,1.0,76.0,31,2.035,3.79462023163,6.0,5,0
47069,0.0,112.6203842163086,34,0.429,2.498,5.0,3,0
70180,0.0,873.0,48,2.105,0.634,0.0,2,0
62815,0.0,364.0,55,5.81916500044,0.62016500044,0.0,5,1
69909,4.0,119.0,33,11.146,6.743881523900001,0.0,1,1
50743,0.0,638.0,42,3.859,0.881,8.0,3,0
70965,2.0,245.0,37,0.5130000000000005,4.81477927017,0.0,2,1
1453,0.0,515.0,32,0.908,0.102,2.0,3,0
83220,0.0,83.0,41,1.349,1.3087872467,3.0,3,0
7706,0.0,51.0,39,0.482,0.0,7.0,3,0
80529,1.0,150.0,35,3.882,0.337,0.0,1,0
21588,0.0,116.0,33,1.241,4.662,10.0,3,0
45629,3.0,182.0,36,0.239,0.958,0.0,1,1
19874,1.0,16.45305061340332,34,0.1,0.0,10.0,3,0
89634,0.0,83.74482727050781,13,4.43275444031,0.354,0.0,1,0
58501,0.0,87.0,36,1.069,1.7,0.0,1,0
84398,0.0,324.8612365722656,38,1.297,2.627888702389999,0.0,2,0
67571,1.0,97.0,69,4.02,3.48200000453,9.0,3,1
25264,4.0,119.0,43,20.03322343249,0.283,7.0,3,1
73673,3.0,76.0,42,9.085,2.22476709747,0.0,1,1
76664,1.0,115.0,60,0.224,0.872,0.0,1,1
37150,0.0,231.0,46,4.289,19.94834222411,11.0,3,0
82720,0.0,390.0,35,0.172,0.587,0.0,2,0
46128,2.0,49.0,38,0.885,0.591,8.0,5,0
83073,0.0,180.0,53,2.279,7.63800001144,5.0,3,0
61306,0.0,392.0,23,0.934,0.916,0.0,5,0
34652,1.0,762.0,65,3.406,14.35800001526,0.0,5,1
92316,0.0,64.9978256225586,26,0.339,13.85419300843,0.0,5,0
34060,1.0,320.3150329589844,43,1.03,22.04675506591,0.0,5,1
47414,0.0,688.0,77,0.962,3.74631005859,0.0,1,1
43861,0.0,575.0,40,0.7620000000000001,1.691,0.0,1,0
29244,0.0,137.0,47,6.094,2.089,0.0,5,1
74269,0.0,1100.0,42,1.207,6.10231955433,0.0,2,0
2872,0.0,1.201168775558472,39,2.034,0.513,0.0,1,0
10608,2.0,487.0,61,1.482,3.03796879578,0.0,2,1
16999,0.0,201.0,47,0.0,0.0,0.0,2,0
49941,0.0,793.0,34,0.6,0.371,0.0,3,0
10039,0.0,18.0,30,2.033,1.575,0.0,1,0
89895,0.0,125.5059356689453,59,0.0,0.0,4.0,3,0
59854,0.0,256.0,39,0.422,0.422,0.0,1,0
2206,0.0,483.0,68,0.0,0.0,0.0,2,1
42400,0.0,235.0,34,0.274,2.63999998999,5.0,3,0
17420,0.0,62.0,48,1.151,2.52016345215,5.0,3,0
71916,3.0,398.0,35,0.581,6.33009124756,8.0,3,1
6545,0.0,162.0,39,0.265,1.59663132477,0.0,2,0
4899,1.0,276.0,47,0.175,1.286,0.0,2,1
16346,0.0,354.0,17,1.763,1.008,11.0,3,0
49554,0.0,60.0,40,4.637,0.734,8.0,3,0
9075,1.0,314.0,36,3.940000000000001,4.56918841171,0.0,1,1
57013,0.0,292.0,67,0.0,0.082,0.0,1,1
2079,0.0,365.0,33,0.547,0.505,0.0,1,0
24109,0.0,270.0,47,0.0,3.234,0.0,1,0
21882,1.0,42.0,33,0.0,3.28997234344,0.0,2,0
26978,1.0,41.0,50,6.287,0.891,0.0,1,1
79861,4.0,1.267169952392578,41,2.516,6.79964069056,0.0,1,1
51479,0.0,543.0,42,3.158842071530001,0.456,0.0,1,0
30737,1.0,99.0,49,18.61899997711,15.32499997711,0.0,1,1
25152,1.0,12.0,41,4.249621826169999,1.03762182617,0.0,1,1
91634,0.0,155.3999938964844,3,0.908,0.102,2.0,3,0
34965,3.0,629.0,67,7.2213520546,17.80300000382,0.0,5,1
54778,1.0,148.0,34,4.498,0.897,0.0,1,0
81479,0.0,104.0,40,5.576,1.48946042037,1.0,3,0
478,0.0,63.0,27,0.742,1.09,4.0,3,0
22066,0.0,282.0,37,1.151,2.52016345215,5.0,3,0
16884,1.0,330.0,45,1.45,1.219,0.0,2,1
21484,0.0,47.0,35,3.535,0.723,0.0,1,0
86465,1.0,14.0,10,4.742,1.165,0.0,1,0
31668,1.0,131.0,59,9.60700000382,10.75900000382,3.0,3,1
22658,0.0,180.0,35,0.0,0.0,4.0,3,0
38848,3.0,309.0,44,18.502,14.22061534119,13.0,5,1
41003,3.0,134.0,30,11.827,12.112,4.0,5,1
79445,0.0,202.0,41,1.653,2.349,0.0,1,0
32582,0.0,135.0,47,3.632000030519999,17.323,0.0,5,1
72127,2.0,1210.0,39,3.805,8.301999990459999,7.0,3,0
61971,1.0,334.6120300292969,37,0.955,1.354,7.0,3,0
73060,1.0,132.0,35,0.41,5.23596142578,0.0,2,1
80088,0.0,64.64857482910156,28,2.720000000000001,4.975,0.0,1,0
1199,0.0,352.0,32,0.0,0.463,0.0,1,0
29142,0.0,133.0,37,2.048,0.0,0.0,5,0
41221,3.0,430.0,49,7.17005007935,20.55405005646,0.0,1,1
24986,2.0,796.0,47,21.17600001526,2.28700001526,17.0,3,0
24880,0.0,218.0,47,9.03999998474,0.351,9.0,3,0
63025,0.0,296.0,43,0.1919999999999995,0.054,0.0,5,0
51485,1.0,133.0,27,1.44286471558,0.0,0.0,1,0
71534,1.0,241.0,37,1.967,4.417277906060001,0.0,1,1
79406,1.0,415.0,37,1.492,4.58920656204,0.0,2,1
27969,0.0,116.0,44,9.08794026184,1.392,0.0,5,1
84968,2.0,80.85028839111328,43,0.8980000000000001,3.26200002349,0.0,1,1
61705,0.0,91.0,35,0.1919999999999995,0.054,0.0,5,0
74792,2.0,164.0,33,3.467000000000001,8.88228168917,0.0,2,1
79580,1.0,26.65204429626465,48,5.836251076350001,1.03736807502,1.0,3,1
52286,1.0,496.0,32,0.887,1.816,0.0,1,0
50555,0.0,49.0,36,0.122,0.122,0.0,1,0
83284,2.0,343.0,40,1.103,4.66,0.0,2,1
55498,1.0,9.0,45,1.367,1.32,0.0,1,1
63366,0.0,101.0,24,1.364,0.381,0.0,5,0
69745,2.0,150.0,36,2.15,8.868,6.0,3,1
87154,0.0,180.6746368408203,48,4.037000000000001,28.91039233398,0.0,1,1
88567,1.0,226.0,7,6.85100000143,10.04473602212,0.0,1,0
1324,1.0,32.0,48,0.344,1.345,6.0,3,0
74822,0.0,380.0,36,1.056,5.551,3.0,4,0
73085,2.0,679.0,44,6.91709901647,2.997,0.0,2,1
67034,2.0,374.1090087890625,46,4.069000000000001,4.33844250274,0.0,2,1
66064,0.0,250.0,39,3.145,4.129,0.0,1,0
36602,3.0,46.0,38,12.1896642344,15.92766422677,0.0,5,1
63590,0.0,178.0,34,2.862,0.083,0.0,5,0
21330,0.0,278.0,31,0.057,0.0,0.0,1,0
34998,0.0,115.0,38,4.289,19.94834222411,11.0,3,0
75979,1.0,326.0,33,1.949,0.683,3.0,3,0
55743,0.0,205.0,42,5.533318084719999,0.0,9.0,3,0
79624,0.0,396.0,55,1.56445542908,1.67441933728,5.0,3,0
75238,0.0,668.0,38,2.415,2.22749927521,0.0,1,0
22795,1.0,514.0,15,1.31340118408,1.981,17.0,3,0
37955,0.0,94.0,39,3.357,12.68599996948,14.0,5,0
46983,1.0,138.0,43,2.669,2.93194799805,19.0,3,0
48837,0.0,906.0,27,2.867,0.207,0.0,5,0
9770,2.0,439.0082092285156,35,0.091,2.88296617866,10.0,3,0
44789,3.0,299.0,26,9.479999999999999,5.492,0.0,1,1
36930,1.0,365.0,49,2.677,10.78800000667,0.0,5,1
41186,3.0,351.0,33,7.17005007935,20.55405005646,0.0,1,1
29682,1.0,141.0,38,3.59,0.951,0.0,5,1
81249,1.0,200.0,40,2.773,6.83111849951,0.0,2,1
44081,1.0,896.0,41,1.11,0.181,0.0,5,1
52609,2.0,38.0,30,0.582,1.21302511597,0.0,1,1
52921,4.0,54.0,34,8.17,2.282,11.0,3,1
80709,1.0,7.0,36,5.126601661392405,5.852000000719999,0.0,2,1
38913,0.0,170.0,51,3.04060418701,11.88260418057,0.0,5,1
13398,0.0,1.106217265129089,28,0.0,0.0,6.0,3,0
54245,1.0,207.0,41,0.6219999999999999,0.449,0.0,1,1
6477,0.0,583.0,42,0.0,0.0,0.0,3,0
61397,0.0,557.0,39,4.637,0.734,8.0,3,0
62056,0.0,160.0,57,4.418999999999998,4.079,6.0,3,0
54582,0.0,192.0,36,0.289,0.833,0.0,5,0
38250,2.0,558.0,43,7.822,50.46186362458999,0.0,5,1
87270,0.0,121.6543579101562,35,2.551,3.091,0.0,1,0
54817,0.0,237.0,42,0.0,0.0,0.0,5,0
8825,2.0,56.0,37,0.033,0.33,0.0,1,1
22958,1.0,42.0,39,5.125999999999999,3.997,0.0,1,1
55117,1.0,272.0,19,0.343,1.40315737057,6.0,3,0
27486,0.0,873.0,40,4.378,1.708,0.0,5,0
58270,0.0,124.0,48,1.639,0.333,0.0,1,0
54748,1.0,373.0,46,4.498,0.897,0.0,1,1
50494,0.0,44.0,37,0.0,0.0,0.0,3,0
59261,1.0,12.0,27,0.011,0.424,0.0,1,0
69766,2.0,220.0,36,2.15,8.868,6.0,3,1
17616,0.0,274.0,38,1.88798272514,0.242,0.0,3,0
18721,2.0,79.0,37,1.92,1.696,1.0,2,1
16876,0.0,447.0,50,0.0,0.761,0.0,1,0
47554,2.0,807.0,36,3.443,1.053,0.0,5,1
47812,1.0,42.0,49,0.346,0.0,3.0,3,1
69995,0.0,87.0,37,1.297,2.627888702389999,0.0,2,0
13086,1.0,694.0,64,2.035000000000001,1.173,0.0,1,1
43697,1.0,535.0,51,1.819,1.541,0.0,5,1
43896,0.0,90.0,40,0.7620000000000001,1.691,0.0,1,0
4631,1.0,388.0,35,0.5840000000000001,2.02319139742,2.0,3,0
60991,3.0,1159.0,56,3.573,2.064,0.0,5,1
5978,0.0,470.0,39,0.372,1.989,0.0,1,0
88800,2.0,105.9810409545898,43,0.609,8.994,0.0,1,1
47335,0.0,143.0,19,0.24,0.563,0.0,1,0
36422,0.0,299.0,48,1.798,11.18983543396,0.0,5,1
69987,4.0,856.0,29,11.146,6.743881523900001,0.0,1,1
57184,1.0,629.0,35,1.734,3.857,0.0,3,1
6806,0.0,68.0,42,0.742,1.09,4.0,3,0
46952,0.0,17.0,35,0.966,0.871,0.0,1,0
29191,0.0,560.0,48,4.725,0.693,0.0,5,1
25090,3.0,480.0,35,18.99566395187,5.63500001144,0.0,1,1
9406,2.0,72.22490692138672,48,0.843,3.54999999237,0.0,2,1
33998,1.0,385.0,34,0.21140335846,1.26440335846,0.0,5,1
32306,1.0,88.0,69,0.75,13.74540148926,0.0,1,1
60153,0.0,919.0,38,5.285,2.661,0.0,5,0
47633,0.0,94.0,40,3.238,1.129,0.0,1,0
41157,0.0,95.0,42,0.417,12.789032444,0.0,1,0
57097,2.0,421.0,34,0.0,3.402777771,0.0,5,1
16386,0.0,73.81234741210938,71,1.763,1.008,11.0,3,0
69131,1.0,750.0,34,1.611,3.72231356812,0.0,2,0
51168,0.0,49.0,30,0.422,0.422,0.0,1,0
18850,0.0,324.0,33,1.151,2.52016345215,5.0,3,0
15027,3.0,448.0,45,1.872,2.42600000763,9.0,3,1
31105,0.0,20.0,33,6.857,25.18310520697,4.0,3,0
3071,0.0,330.0,45,2.435,0.78,0.0,2,0
37839,0.0,93.0,31,1.985,2.512,3.0,3,0
1577,0.0,71.0,37,1.478,6.914,0.0,1,0
87615,0.0,70.0,37,1.154,5.403032295229999,0.0,2,0
54826,0.0,85.0,42,1.035,0.0,3.0,3,0
23785,1.0,183.0,51,26.59043477249,6.87700001526,0.0,1,1
55046,0.0,232.0,31,0.3320000000000002,0.0,0.0,1,0
70429,3.0,70.0,39,10.185,5.475,0.0,1,1
25105,3.0,577.0,48,18.99566395187,5.63500001144,0.0,1,1
71749,0.0,47.0,30,3.769,3.586,0.0,1,0
49762,3.0,458.0,34,9.479999999999999,5.492,0.0,1,1
81131,0.0,401.0,34,4.416,1.04056793213,0.0,1,0
